rangeMeters,rangeYards,velocityFPS,energyFtLbs,timeSeconds,dropInches,verticalPositionInches,crossWindDriftInches,leadInches,slantDegrees,verticalPositionMil,verticalPositionMoA,verticalPositionIPHY,crossWindDriftMil,crossWindDriftMoA,crossWindDriftIPHY,leadMil,leadMoA,leadIPHY,slantDropInches,slantMil,slantMoA,slantIPHY
9.144,10,2251.6088060761313,1688.1733775394641,0.013173459253792867,-0.033319685512577454,1.4587219012327086,0.01284932788303461,0.695574456751368,45,4.052005281201968,13.929768070743346,14.587219012327086,0.035692577452873915,0.1227020428803817,0.12849327883034609,1.9321512687537996,6.642246784868247,6.955744567513679,-0.00975910993963075,-0.027108638721196527,-0.09319263522475608,-0.0975910993963075
18.288,20,2213.676759271468,1631.7723928677863,0.02662278078329961,-0.1357299254457226,0.986534356885985,0.07425151974081445,1.4057147726951595,45,1.3701866067860904,4.710354582881332,4.9326717844299255,0.10312711075113119,0.3545248919673157,0.37125759870407227,1.952381628743277,6.711793639594328,7.028573863475797,-0.03975437475310754,-0.05521440937931602,-0.18981315754573722,-0.19877187376553768
27.432,30,2176.1992156157767,1576.9882918657388,0.04021443531356852,-0.30807675384574007,0.5842834010061337,0.16070488906473704,2.123370441878794,45,0.5410031490797534,1.8598318287451232,1.9476113366871126,0.14880082320808982,0.5115395494769743,0.5356829635491234,1.9660837424803648,6.758898036847226,7.077901472929313,-0.09023359207547829,-0.08354962229210952,-0.28722244423681054,-0.3007786402515943
36.576,40,2139.1622479936595,1523.7672011219388,0.054158982080449926,-0.5529073215882085,0.2545161844687336,0.30926870360140807,2.8596592446262528,45,0.17674735032550942,0.6076126328301427,0.636290461171834,0.21476993305653336,0.7383246438314469,0.7731717590035202,1.9858744754348976,6.826933565153567,7.149148111565632,-0.16194280512549478,-0.11246028133714916,-0.3866099690107861,-0.404857012813737
45.72,50,2102.55516120909,1472.0615429624727,0.06832452274139138,-0.8729609562658757,-0.000027965133468033088,0.4967283274682206,3.6076167901727545,45,-0.00001553618526001838,-0.00005340947070828127,-0.000055930266936066175,0.2759601819267892,0.948681224290021,0.9934566549364412,2.004231550095975,6.890040539291141,7.215233580345509,-0.2556843443791813,-0.14204685798843408,-0.4883211273529626,-0.5113686887583626
54.864,60,2066.4360864867963,1421.9198757952465,0.08271631496595273,-1.2726099096476855,-0.17497679603152694,0.7240091315383921,4.367520689780264,45,-0.08100777594052172,-0.27848422014975305,-0.29162799338587825,0.3351894127492556,1.1522963212873134,1.2066818858973203,2.0220003193427147,6.951125068390328,7.279201149633773,-0.37273881273060677,-0.17256426515305867,-0.5932322452865411,-0.6212313545510112
64.008,70,2030.7085046817836,1373.1764461711452,0.09737505234514325,-1.7588926019651965,-0.26329188799388525,0.998273350603917,5.141519613886378,45,-0.10448090793408145,-0.35917890386133,-0.37613126856269324,0.39614021849361786,1.361829756913055,1.4261047865770244,2.040285561066023,7.013985099078049,7.345028019837683,-0.515167715736754,-0.20443163322887062,-0.7027841869832688,-0.7359538796239343
73.152,80,1995.416738518514,1325.8622088645918,0.11231150954825395,-2.3272599701578907,-0.26952230408105926,1.3214173695586862,5.930182477959266,45,-0.0935841333614789,-0.3217185522621582,-0.3369028801013241,0.45882547554121045,1.5773257969055983,1.6517717119483577,2.0590911381803005,7.078633911075812,7.412728097449083,-0.6816386636752425,-0.23668009155390365,-0.8136462204536423,-0.8520483295940531
82.29599999999999,90,1960.5619487036984,1279.9479496823865,0.12749665151451536,-2.9909928911241344,-0.18038716739468486,1.6883309015670351,6.731976195948229,45,-0.05567505166502618,-0.1913967290759343,-0.20043018599409426,0.5210897844342701,1.7913747237392186,1.8759232239633725,2.0777704308482186,7.142848589125899,7.479973551053588,-0.8760415353295001,-0.2703831899165124,-0.9295089380158775,-0.9733794836994445
91.44,100,1926.1485121245569,1235.4088531246596,0.1428158330841965,-3.712137916675019,-0.03383992612366882,2.0788359399356637,7.540847365845276,45,-0.009399979478796894,-0.032314749098882316,-0.03383992612366882,0.5774544277599065,1.985142094319591,2.0788359399356637,2.09467982384591,7.20097880030001,7.540847365845276,-1.0872600230944076,-0.3020166730817799,-1.038256842616641,-1.0872600230944076
100.584,110,1892.1643048193584,1192.1992955372214,0.15859253470607662,-4.565013959706409,0.24443833262785208,2.5498663375715296,8.373876143522493,45,0.06172685167370002,0.2122012850133201,0.2222166660253201,0.6439056408008913,2.2135845373674177,2.3180603068832086,2.114615187758205,7.269511533214358,7.612614675929538,-1.3370616325867517,-0.3376418264107959,-1.1607270984329554,-1.215510575078865
109.728,120,1858.571530868974,1150.2433497538009,0.17465719211681152,-5.50617682384225,0.6110034124838251,3.0715781058689893,9.222109332398189,45,0.14143597511199654,0.48622106671714854,0.5091695104031876,0.7110134504326363,2.444284193224853,2.559648421557491,2.134747530647729,7.338721429971589,7.685091110331824,-1.6127218532911858,-0.3733152438174041,-1.283363273926159,-1.3439348777426547
118.872,130,1825.4287378858694,1109.5859193297126,0.19027912105725964,-6.517105903858187,1.0473347082198927,3.515367892482099,10.046965926768578,45,0.22378946756835313,0.769331519473634,0.8056420832460713,0.7511469855730979,2.582253124055028,2.704129148063153,2.146787591189867,7.380112109220641,7.728435328283521,-1.9088161255291751,-0.40786669348913995,-1.4021424084618557,-1.468320096560904
128.016,140,1792.6912118763605,1070.1438231929967,0.20766358667375814,-7.676101410977284,1.6317324310591212,4.269371184226777,10.96488657267844,45,0.3237564347339526,1.1129926380345028,1.1655231650422295,0.8470974571878526,2.9121065480060206,3.0495508458762695,2.175572732674294,7.479068136405939,7.832061837627458,-2.2482780501996165,-0.4460869147221461,-1.5335338505851364,-1.6059128929997262
137.16,150,1760.5279647589505,1032.0887067662318,0.22449217785605974,-8.920222611584546,2.301255847386514,4.925538352055062,11.853456381413382,45,0.4261584902567619,1.4650249737319982,1.5341705649243427,0.9121367318620484,3.135695104492841,3.2836922347033743,2.195084515076552,7.546144703351985,7.902304254275588,-2.6126727132395335,-0.4838282802295433,-1.6632791079840223,-1.7417818088263557
146.304,160,1728.9268095204418,995.3696342033551,0.24150948242229323,-10.236358682529636,3.0427941340517357,5.614919830308895,12.75199048327599,45,0.5282628704950929,1.8160339771815301,1.9017463337823348,0.9748124705397387,3.3511584227399895,3.5093248939430595,2.2138872366798594,7.61078369882613,7.969994052047494,-2.9981600434551305,-0.5205138964331824,-1.7893949666231328,-1.8738500271594567
