rangeMeters,rangeYards,velocityFPS,energyFtLbs,timeSeconds,dropInches,verticalPositionInches,crossWindDriftInches,leadInches,slantDegrees,verticalPositionMil,verticalPositionMoA,verticalPositionIPHY,crossWindDriftMil,crossWindDriftMoA,crossWindDriftIPHY,leadMil,leadMoA,leadIPHY,slantDropInches,slantMil,slantMoA,slantIPHY
9.144,10,2286.332935008394,893.5309110322146,0.012785229895139449,-0.03146645491827674,2.183703496124707,-0.03650950205203767,0.6750754807392371,45,6.065843044790853,20.852832339449417,21.83703496124707,-0.10141528347788242,-0.3486400632865261,-0.36509502052037673,1.8752096687201028,6.446495983227844,6.75075480739237,-0.009216311265662447,-0.02560086462684013,-0.08800928970077652,-0.09216311265662447
18.288,20,2263.8070072311793,876.0107506507783,0.02596289378524113,-0.1294217959111128,1.533895878323974,-0.003949051254742705,1.370871947333274,45,2.1304109421166304,7.323813336752489,7.669479391619871,-0.0054847934093648675,-0.018855330831585387,-0.019745256273713523,1.9039888157406584,6.545431402964328,6.85435973666637,-0.037906766389023475,-0.052648286651421496,-0.18099147742442437,-0.18953383194511736
27.432,30,2241.443572911575,858.7885721657861,0.039132599862393966,-0.29325551123613025,0.9499666348554219,0.027210792632302867,2.066248231854236,45,0.8795987359772425,3.023837714211331,3.1665554495180728,0.0251951783632434,0.08661464305813626,0.09070264210767623,1.913192807272441,6.577072395131244,6.887494106180787,-0.08589255062073459,-0.07953013946364314,-0.27340448012293755,-0.2863085020691153
36.576,40,2219.2264593186446,841.8483785296439,0.05272885628986958,-0.5310434665568042,0.4399916313825267,0.13344520437756005,2.7841468867326618,45,0.3055497440156435,1.0504026458105613,1.0999790784563168,0.09267028081775003,0.31857695863096086,0.3336130109439001,1.933435338008793,6.646661089803092,6.960367216831655,-0.15553903024967608,-0.10801321545116394,-0.3713220826216762,-0.3888475756241902
45.72,50,2197.1506511988646,825.1830685091301,0.06634700449018321,-0.8385667134182846,-0.0002480805495626015,0.24353265570939991,3.503201453487062,45,-0.00013782252753477862,-0.00047379894897708863,-0.000496161099125203,0.13529591983855552,0.4651131115283026,0.48706531141879983,1.9462230297150345,6.6906219356722945,7.006402906974124,-0.24561050388289882,-0.1364502799349438,-0.46908150922200936,-0.49122100776579763
54.864,60,2175.2578503739296,808.8204542476924,0.07982063646311353,-1.2105534610215407,-0.3760242917398755,0.32818467295686504,4.214625390016151,45,-0.17408532024994236,-0.5984612475340719,-0.6267071528997925,0.1519373485911412,0.5223221294841122,0.5469744549281084,1.9512154583408106,6.707784641059038,7.024375650026918,-0.3545628997443636,-0.16414949062239054,-0.564304381316671,-0.590938166240606
64.008,70,2153.5107650160667,792.7289713674933,0.0938155416859213,-1.6590555799536044,-0.6752851316013815,0.5045828672757618,4.953573179666668,45,-0.2679702903180085,-0.9212140002128404,-0.9646930451448307,0.20023129653800073,0.6883444930879304,0.7208326675368026,1.9657036427248682,6.757591350140183,7.076533113809525,-0.48592612900302934,-0.19282782896945608,-0.6628932463613947,-0.6941801842900419
73.152,80,2131.9033753582175,776.9009824170402,0.10761129503117028,-2.1654956830194023,-0.9166079873291526,0.6459295345368047,5.682005511199828,45,-0.31826666226706685,-1.0941201904640034,-1.1457599841614408,0.22428108838083496,0.7710215873342047,0.8074119181710058,1.972918580277718,6.782394478414064,7.102506888999786,-0.6342590009261873,-0.22022881976603723,-0.7570909139892429,-0.7928237511577341
82.29599999999999,90,2110.4460643137504,761.340882865356,0.12190896788272475,-2.9203430024704335,-0.9095236266716911,0.8756160425856337,6.436939794969327,45,-0.2807171687258306,-0.965034540297195,-1.0105818074129902,0.27025186499556597,0.9290574761929677,0.9729067139840375,1.986709813262138,6.829805245071695,7.152155327743697,-0.8553486620329057,-0.26399650062744,-0.9075531175362243,-0.9503874022587842
91.44,100,2089.1694960104114,746.0672708488371,0.1361564186294995,-3.4481740821261426,-1.1294555058095512,1.0964632593048185,7.18922229133993,45,-0.3137376405026531,-1.0785505605184773,-1.1294555058095512,0.3045731275846718,1.0470452858286716,1.0964632593048185,1.9970061920388695,6.865201587962405,7.18922229133993,-1.0099468059430459,-0.2805407794286239,-0.9644281585603177,-1.0099468059430459
100.584,110,2068.040302292333,731.0526108117697,0.150677200027493,-4.222873061111275,-1.102519485617989,1.3654177639611005,7.955936974091663,45,-0.2784140115196942,-0.9571168690491397,-1.002290441470899,0.34480246564674255,1.185343562843242,1.241288876328273,2.00907499345749,6.906691071066776,7.2326699764469655,-1.236850883509496,-0.31233608169431715,-1.0737323562510248,-1.1244098940995417
109.728,120,2047.0344393159587,716.2768826641226,0.1652257193044085,-5.064064358296779,-1.0090911472260538,1.6392542462591737,8.724116250135934,45,-0.23358591370973467,-0.8030092205615491,-0.8409092893550448,0.37945700144888284,1.3044770813908515,1.3660452052159782,2.019471354198133,6.942431126631059,7.270096875113278,-1.4832301101800212,-0.3433403032824123,-1.180317018896871,-1.2360250918166844
118.872,130,2026.1983325808658,701.7695877748678,0.17995336242068755,-5.990894339604594,-0.8300241247118074,1.9446172407805946,9.501753479847208,45,-0.17735558220337766,-0.6097035800041858,-0.6384800959321596,0.415516504440298,1.42844052135648,1.4958594159850729,2.030289205095557,6.979620158620747,7.309041138344006,-1.7546923266980787,-0.3749342578414698,-1.2889290341592814,-1.3497633282292913
128.016,140,2005.491072051032,687.499049615247,0.1947576727136143,-6.9981866744119,-0.570494748698072,2.2634739650607116,10.283438828486092,45,-0.11319340251945874,-0.38913025398788076,-0.4074962490700515,0.44910197719458567,1.5438988718635454,1.6167671179005083,2.0403648469218436,7.014257663772867,7.3453134489186365,-2.049721420925908,-0.4066907581202198,-1.3980998404446732,-1.4640867292327913
137.16,150,1984.9311344414978,673.4750698226524,0.20986640504219192,-8.104079065621338,-0.2123653162822028,2.635910185303525,11.081198025913784,45,-0.03932691042263014,-0.13519595931119713,-0.14157687752146852,0.488131515796949,1.6780725421598914,1.7572734568690165,2.0520737085025527,7.054509764861772,7.387465350609189,-2.373629803048545,-0.4395610746386195,-1.5110996649111923,-1.58241986869903
146.304,160,1964.542234262492,659.7104688620666,0.22505604175673402,-9.268990613411212,0.20478327271410235,3.022585901093635,11.883229072005665,45,0.03555265151286499,0.12222101293196394,0.12798954544631397,0.524754496717645,1.8039730765573256,1.8891161881835221,2.0630606027787612,7.092279925181001,7.4270181700035405,-2.714824495913682,-0.4713236972072365,-1.620291518078804,-1.6967653099460513
155.448,170,1944.2864564148588,646.1764680286664,0.24050857189802194,-10.52767591446953,0.7157056149788494,3.4555319115647105,12.699141206501837,45,0.11694536192464859,0.40202854031726964,0.42100330292873495,0.5646293973144951,1.9410528873203816,2.0326658303321827,2.0750230729578165,7.133403868409919,7.47008306264814,-3.083484885213831,-0.5038373995447436,-1.7320653932965362,-1.8138146383610771
164.59199999999998,180,1924.180199910299,632.8810893056195,0.2558442905499085,-11.880318632767958,1.3205853744837088,3.8679186326551873,13.508885554183829,45,0.20379403927217726,0.7005923004175606,0.7336585413798382,0.5969010235578993,2.051994566227321,2.1488436848084373,2.0847045608308377,7.166686372081999,7.504936418991016,-3.4796647648808348,-0.536985303222351,-1.8460194921232391,-1.9331470916004636
173.736,190,1904.2273353742287,619.823769154817,0.27180420833822194,-13.371832508336526,2.064336291258708,4.390166898553346,14.351588365308125,45,0.3018035513536123,1.037524184083844,1.0864927848730044,0.6418372658703723,2.206473988129208,2.3106141571333403,2.0981854335245798,7.213030198652566,7.553467560688487,-3.9165190648010393,-0.5725905065498595,-1.968421164886294,-2.0613258235794945
182.88,200,1884.417048921406,606.9944019909601,0.2874884171242404,-14.959575786488823,2.904316610617435,4.86388927721158,15.179733410260441,45,0.4033773070301993,1.3867090346597295,1.4521583053087175,0.6755401773904972,2.3223360633742987,2.43194463860579,2.108296306980617,7.247788821226092,7.589866705130221,-4.381558304188488,-0.6085497644706233,-2.092039987684001,-2.190779152094244
192.024,210,1864.7396928416795,594.3839405558816,0.3035931120654992,-16.636464373697468,3.8334422390325105,5.41161890113674,16.030080628792838,45,0.5070690792371045,1.7431750897232312,1.8254486852535763,0.7158226059704682,2.4608168521453413,2.5769613814936854,2.120381035554608,7.289333057857405,7.63337172799659,-4.872707600087569,-0.6445380423396255,-2.2157585737150542,-2.320336952422652
201.168,220,1845.2141483275348,582.0016127714633,0.31975160059794644,-18.40339549529076,4.852610401832232,5.968816412285413,16.88326821349229,45,0.6127033335646758,2.106318906424402,2.2057320008328327,0.7536384358946229,2.590818099352475,2.713098369220642,2.131725784531855,7.328333432019546,7.674212824314678,-5.390229743712691,-0.6805845636000872,-2.339677385777018,-2.4501044289603144
210.312,230,1825.836673095511,569.8420425942523,0.33487404839250556,-20.07317246333472,5.774624411082625,6.34366660940284,17.681751603982367,45,0.6974184071355828,2.397547877031431,2.510706265688098,0.7661433103143526,2.6338066910082434,2.7581159171316694,2.1354772468577736,7.341230009516276,7.687718088687985,-5.879296094583653,-0.710059914804789,-2.4410061791993716,-2.556215693297241
219.456,240,1806.5928435912597,557.893379035099,0.3527975211689026,-22.154964187840168,7.108653176794503,7.2115084074236595,18.628132474743463,45,0.8227607843512156,2.8284432295496957,2.961938823664376,0.8346653249332939,2.8693680254936713,3.0047951697598583,2.1560338512434565,7.411898409861906,7.761721864476443,-6.48903877367326,-0.7510461543603311,-2.5819064918789416,-2.7037661556971915
228.6,250,1787.5151289904156,546.1728260204166,0.369585629396343,-24.177056129763507,8.382982159924273,7.879521503369915,19.514564734882185,45,0.9314424622138081,3.202063316667666,3.3531928639697095,0.8755023892633238,3.009755511523453,3.151808601347966,2.168284970542465,7.454014655670839,7.805825893952874,-7.08129579127993,-0.7868106434755477,-2.7048557488443263,-2.832518316511972
