rangeMeters,rangeYards,velocityFPS,energyFtLbs,timeSeconds,dropInches,verticalPositionInches,crossWindDriftInches,leadInches,slantDegrees,verticalPositionMil,verticalPositionMoA,verticalPositionIPHY,crossWindDriftMil,crossWindDriftMoA,crossWindDriftIPHY,leadMil,leadMoA,leadIPHY,slantDropInches,slantMil,slantMoA,slantIPHY
9.144,10,2171.9123362382466,1151.9063711937615,0.013557846870573967,-0.03538442826494197,2.167703683804927,-0.013824721757613168,0.7158705841825502,45,6.021399121680353,20.70004538629432,21.67703683804927,-0.0384020048822588,-0.13201636827648439,-0.13824721757613168,1.988529400507084,6.836060525247208,7.158705841825503,-0.010363859090392539,-0.0287884974733126,-0.09896756422525432,-0.10363859090392538
18.288,20,2144.0785633882733,1122.5714318079213,0.02757054661178122,-0.14556586025046478,1.5102043713304345,0.052406481127714594,1.4557579457579826,45,2.09750607129227,7.210694723332237,7.551021856652173,0.07278677934404804,0.25022251564741355,0.26203240563857294,2.0218860357749757,6.950732190424377,7.278789728789913,-0.042635253358107736,-0.05921562966403852,-0.20356833965882784,-0.21317626679053867
27.432,30,2116.4812665312206,1093.8592754882432,0.04156870628489476,-0.33003985236017114,0.9269976189801259,0.11607857386827522,2.1948775742899853,45,0.8583311286853017,2.9507250659206785,3.089992063267086,0.10748016098914373,0.36948957636620217,0.3869285795609174,2.0322940502685047,6.986512308640015,7.316258580966617,-0.09666643469448695,-0.08950595805045089,-0.30769881825588835,-0.3222214489816232
36.576,40,2089.1407041670655,1065.781010244643,0.05584114160830143,-0.59402340481055,0.4233004269704894,0.2280242781630296,2.9484792862882454,45,0.2939586298406176,1.0105553304853154,1.0582510674262235,0.15835019316877055,0.5443678652225421,0.570060695407574,2.0475550599223924,7.038975795296916,7.3711982157206135,-0.17398542708548814,-0.1208232132538112,-0.41535961120176645,-0.43496356771372036
45.72,50,2062.0581210432506,1038.3276053172867,0.07026891897098728,-0.9381669849367233,-0.00023673736335227957,0.3673108027390768,3.7102832443708933,45,-0.0001315207574179331,-0.00045213505910753743,-0.00047347472670455915,0.20406155707726487,0.7015119588881338,0.7346216054781536,2.0612684690949408,7.086119023396593,7.420566488741787,-0.27478274800262814,-0.1526570822236823,-0.5247963914552212,-0.5495654960052563
54.864,60,2035.2039080916743,1011.4593934837826,0.0850065881378443,-1.3621236250587918,-0.3439608417012985,0.5611395244164648,4.488449861583945,45,-0.1592411304172678,-0.5474306818715547,-0.5732680695021641,0.2597868168594744,0.8930812907567833,0.9352325406941079,2.077986047029604,7.14358982295719,7.480749769306574,-0.398956772965317,-0.1847022097061653,-0.6349594249782129,-0.664927954942195
64.008,70,2008.5922365815622,985.1812908781378,0.0997111260836498,-1.9536636526468585,-0.5201015585732476,0.7491370186639041,5.2648671105680105,45,-0.20638950737033634,-0.7095148624907384,-0.7430022265332109,0.29727659470789847,1.0219616534934597,1.0701957409484344,2.089232980384131,7.182253931778192,7.521238729382872,-0.5722148357025839,-0.2270693792470571,-0.7806070252556294,-0.8174497652894056
73.152,80,1982.2213618662536,959.4821517774551,0.11478135167307049,-2.4505051166928573,-0.7909408389872636,1.0014970009381894,6.0605931059601295,45,-0.27463223575946655,-0.9441160816415026,-0.9886760487340795,0.34774201421464906,1.195448986440192,1.2518712511727368,2.1043726062361556,7.234300131662211,7.575741382450161,-0.7177363313470044,-0.24921400393993212,-0.8567346372842846,-0.8971704141837555
82.29599999999999,90,1956.1077101688863,934.3683648771889,0.13015356292599717,-3.142360714302494,-0.8667659858376418,1.3070076679321807,6.8722643067681615,45,-0.2675203659992721,-0.9196672743389971,-0.9630733175973797,0.40339742837412984,1.3867782067448509,1.4522307421468674,2.1210692304840006,7.291698897753609,7.635849229742401,-0.9203761442849954,-0.2840667111990726,-0.9765494191182625,-1.0226401603166615
91.44,100,1930.2407000477053,909.8201135124496,0.14544713791273306,-3.913650936496034,-0.8631565081041166,1.598678037531534,7.679783418357801,45,-0.23976569669558792,-0.8242537495654517,-0.8631565081041166,0.4440772326476483,1.5266250725231836,1.598678037531534,2.133273171766056,7.333652957487109,7.679783418357801,-1.1462818201026037,-0.3184116166951677,-1.0946185070811212,-1.1462818201026037
100.584,110,1904.6112630321252,885.8196147962345,0.16133922162131387,-4.80259854795703,-0.7418896411031368,1.9956883362104723,8.518904508671318,45,-0.1873458689654386,-0.6440476560598926,-0.6744451282755789,0.5039617010632506,1.73249271044039,1.814262123827702,2.1512385122907367,7.395413248862271,7.744458644246652,-1.4066485473799446,-0.3552142796414001,-1.2211367427816153,-1.2787714067090405
109.728,120,1879.2142069828192,862.3531823405804,0.17711954843848907,-5.7409542023469315,-0.571214731173249,2.373028974974463,9.352124701010348,45,-0.13222563221602984,-0.45455824016851754,-0.47601227597770746,0.5493122627255701,1.8883964573492946,1.9775241458120525,2.1648436807894322,7.442184372934942,7.793437250841957,-1.6814865553860059,-0.3892329989319458,-1.338084485169665,-1.401238796155005
118.872,130,1854.052002263605,839.4144059919219,0.1931737794350992,-6.791531849145744,-0.28831782883445234,2.7985778449357195,10.19980736270856,45,-0.06160637368257529,-0.2117871121883778,-0.22178294525727105,0.5979867190033589,2.0557269122390296,2.152752188412092,2.179446017672769,7.492383509401863,7.84600566362197,-1.9891936239703718,-0.4250413726432418,-1.4611846062635085,-1.5301489415156706
