rangeMeters,rangeYards,velocityFPS,energyFtLbs,timeSeconds,dropInches,verticalPositionInches,crossWindDriftInches,leadInches,slantDegrees,verticalPositionMil,verticalPositionMoA,verticalPositionIPHY,crossWindDriftMil,crossWindDriftMoA,crossWindDriftIPHY,leadMil,leadMoA,leadIPHY,slantDropInches,slantMil,slantMoA,slantIPHY
0.9144,1,2648.1860361242593,1603.5190293522282,0.0012074303405571383,-0.00028137238926849987,1.9474711620009495,0.013262543951645965,0.06375377089782557,45,54.09642116669304,185.96979717799272,194.74711620009495,0.3684039986568323,1.2664796567347638,1.3262543951645964,1.7709380804951547,6.088036667520654,6.375377089782557,-0.00008241206477808248,-0.0022892240216134023,-0.007869772487954368,-0.008241206477808249
1.8288,2,2646.372072248518,1601.3230134084463,0.0024148606811146174,-0.0011254895570743174,1.8955050687804362,0.026525087903351924,0.12750754179566914,45,26.32645928861717,90.50370040621505,94.77525343902181,0.3684039986576656,1.2664796567376284,1.3262543951675962,1.7709380804954047,6.088036667521513,6.375377089783457,-0.00032964825911242307,-0.004578448043228098,-0.015739544975913185,-0.016482412955621153
2.7432,3,2644.5581083727775,1599.1285022148293,0.0036222910216717557,-0.0025323515034169756,1.84410172033846,0.03978763185499781,0.19126131269349472,45,17.075015929059816,58.699580871596616,61.470057344615334,0.3684039986573871,1.266479656736671,1.3262543951665937,1.7709380804953214,6.0880366675212265,6.375377089783157,-0.0007417085830028821,-0.006867672064841499,-0.02360931746386755,-0.024723619433429402
3.6576,4,2642.7441444970364,1596.9354957713767,0.0048297213622291784,-0.004501958228297164,1.7932611166750212,0.053050175806693925,0.2550150835913353,45,12.453202199132091,42.81095564626798,44.83152791687553,0.3684039986575967,1.2664796567373915,1.3262543951673482,1.7709380804953838,6.0880366675214415,6.375377089783382,-0.0013185930364496613,-0.00915689608645598,-0.03147908995182563,-0.03296482591124153
4.572,5,2640.9301806212957,1594.7439940780887,0.006037151702786316,-0.007034309731713954,1.7429832577901188,0.06631271975833974,0.31876885448916087,45,9.683240321056214,33.288528144655245,34.859665155802375,0.368403998657443,1.266479656736863,1.3262543951667949,1.7709380804953383,6.088036667521285,6.375377089783218,-0.002060301619452489,-0.011446120108069382,-0.03934886243977999,-0.04120603238904978
5.4864,6,2639.1162167455545,1592.5539971349651,0.007199330242528094,-0.010003258696609068,1.693141996366695,0.07161076575927895,0.38013327600177443,45,7.838620353549513,26.947191807993715,28.219033272778248,0.3315313229596248,1.1397207349256895,1.1935127626546491,1.7598762777859926,6.050008990977933,6.335554600029574,-0.0029298866382734853,-0.013564289992006874,-0.04663059411830589,-0.04883144397122475
6.4008,7,2637.302252869814,1590.365504942007,0.008313881326119347,-0.013340280182025628,1.6436688074637926,0.0685261889679013,0.4389829106766929,45,6.522495267713462,22.422687044183274,23.480982963768465,0.2719293213011956,0.9348241461908151,0.9789455566843043,1.7419956772884635,5.988540014357469,6.271184438238469,-0.003907277602386788,-0.015505069850741222,-0.05330250381051638,-0.055818251462668396
7.3152,8,2635.488288994073,1588.1785174992128,0.009428432409710544,-0.01711235250811243,1.5946306694015604,0.06544161217651373,0.49783254535160837,45,5.536912046533196,19.034501508209647,19.932883367519505,0.22722782005733935,0.7811517046395411,0.8180201522064217,1.7285852269153068,5.942438281892087,6.2229068168951045,-0.0050120920075714965,-0.01740309724851214,-0.05982744136810581,-0.06265115009464371
8.2296,9,2633.674325118332,1585.9930348065832,0.010542983493302023,-0.021397241430957496,1.5461053479360864,0.06235703538517563,0.5566821800265388,45,4.771930086222489,16.404687244426214,17.178948310400962,0.1924599857567149,0.6616286945446306,0.6928559487241737,1.7181548766251198,5.906581378863615,6.185357555850431,-0.006267106916441692,-0.01934292258161016,-0.06649606964289237,-0.06963452129379659
9.144,10,2631.8603612425914,1583.8090568641185,0.011657534576893275,-0.026160386639206487,1.4980582827560163,0.05927245859379784,0.6155318147014572,45,4.161273007655601,14.305402844512704,14.980582827560164,0.16464571831610508,0.5660102864683231,0.5927245859379784,1.7098105963929366,5.877895856440722,6.155318147014572,-0.007662199848161608,-0.021283888467115576,-0.07316861884803438,-0.07662199848161608
10.0584,11,2630.04639736685,1581.626583671818,0.012772085660484756,-0.03140178813286137,1.450489473861352,0.05618788180246034,0.6743814493763878,45,3.662852206720586,12.591958345595517,13.18626794419411,0.1418885904102534,0.4877770434971487,0.5107989254769122,1.7029834580211813,5.8544258835493705,6.130740448876253,-0.00919737080273182,-0.023225683845282372,-0.07984401963889445,-0.08361246184301654
10.9728,12,2628.2378889432975,1579.4521721832232,0.013883284758830274,-0.03710352717124303,1.4033810025114148,0.05251334219989202,0.7330540952079491,45,3.2485671354430905,11.167751179617925,11.694841687595124,0.12155866249975004,0.4178878994720849,0.4376111849991002,1.6968844796480302,5.833459140341851,6.1087841267329095,-0.010867371502517742,-0.0251559525521244,-0.08647979465262967,-0.09056142918764785
11.8872,13,2626.429523721494,1577.2794284045322,0.01499439586994135,-0.04328014219461899,1.3567474071464718,0.04882331649211342,0.7917220952079472,45,2.899032921253145,9.96614106350002,10.436518516511322,0.10432332583784919,0.3586371765188706,0.3755639730162571,1.6917138786494599,5.815683923455887,6.090169963138056,-0.01267646015808585,-0.02708645332924327,-0.0931163674652097,-0.09751123198527578
12.8016,14,2624.6211584996904,1575.1081801017585,0.016105506981052713,-0.04993206585997201,1.3105891204235058,0.0451332907843852,0.8503900952079606,45,2.6003752389355275,8.939431580536047,9.3613508601679,0.08955018012774842,0.30785084255931633,0.3223806484598943,1.6872819349364296,5.80044802326802,6.074214965771147,-0.014624763491732471,-0.029017387880421568,-0.09975443148316177,-0.10446259636951764
13.716,15,2622.812793277887,1572.9384272749023,0.01721661809216373,-0.05705929816729826,1.2649061423425132,0.041443265076595924,0.9090580952079557,45,2.3424187821157654,8.052642604095196,8.432707615616755,0.07674678717888134,0.2638360197939805,0.2762884338439728,1.6834409170517697,5.78724357643842,6.060387301386371,-0.016712281503456484,-0.03094866945084534,-0.10639368846540438,-0.11141521002304322
14.6304,16,2621.0044280560837,1570.7701699239642,0.018327729203274808,-0.06466183911660014,1.219698472903496,0.03775323936881764,0.9677260952079538,45,2.117532071013014,7.279539039204397,7.62311545564685,0.06554381834864173,0.22532304987437737,0.23595774605511022,1.6800800264026976,5.775689685462538,6.0482880950497115,-0.018939014193258587,-0.03288023297440727,-0.11303391473113722,-0.11836883870786617
15.5448,17,2619.198536487098,1568.6063709291398,0.019437320431622433,-0.07272831442060163,1.1749547378191785,0.0337957082151403,1.0263138435741825,45,1.919860682711076,6.599994862388552,6.9114984577598735,0.05522174544957566,0.18983837709758267,0.19879828361847238,1.676983404532978,5.7650442836295,6.037140256318721,-0.0213016301095268,-0.034806585146285623,-0.11965622568944832,-0.12530370652662826
16.4592,18,2617.395735465977,1566.4477625551758,0.02054501273931479,-0.08125377807828185,1.1306699910885396,0.029503959430453263,1.0848013266511083,45,1.7448610973588574,5.99839060295147,6.281499950491887,0.045530801590205644,0.15652336613896542,0.16391088572474033,1.6740761213751671,5.755049780341916,6.0266740369506016,-0.023798680602101864,-0.0367263589538609,-0.12625592189711932,-0.13221489223389923
