rangeMeters,rangeYards,velocityFPS,energyFtLbs,timeSeconds,dropInches,verticalPositionInches,crossWindDriftInches,leadInches,slantDegrees,verticalPositionMil,verticalPositionMoA,verticalPositionIPHY,crossWindDriftMil,crossWindDriftMoA,crossWindDriftIPHY,leadMil,leadMoA,leadIPHY,slantDropInches,slantMil,slantMoA,slantIPHY
0.9144,1,1049.471948442326,464.55290635387763,0.0027692307692310392,-0.001480047337278395,2.7097405514895434,-0.015480011584675723,0.14621870769232195,45,75.27057087470953,258.7611619613019,270.97405514895433,-0.43000032179654785,-1.4782322177018805,-1.5480011584675724,4.061630769231165,13.96285806113316,14.621870769232196,-0.0004334958286117478,-0.012041550794770772,-0.04139580236022685,-0.04334958286117478
1.8288,2,1048.9438968846523,464.0855357458008,0.005562979736702142,-0.005972721505335016,2.522493729809865,-0.026644722206307304,0.2937320056735572,45,35.03463513624812,120.44020380602437,126.12468649049325,-0.37006558619871255,-1.272191773941275,-1.3322361103153653,4.0796111899105165,14.024670194261342,14.686600283677858,-0.0017493696267738986,-0.024296800371859703,-0.08352624701929326,-0.08746848133869493
2.7432,3,1048.4158453269783,463.61840035876276,0.008562979736702758,-0.014151652040438131,2.338933164497233,-0.0015084260986143786,0.4521356056735897,45,21.656788560159566,74.45055493872982,77.96443881657443,-0.013966908320503506,-0.04801469397696273,-0.05028086995381262,4.186440793273978,14.391923318250633,15.071186855786323,-0.004144922917651878,-0.038378915904184054,-0.13193699421666671,-0.1381640972550626
3.6576,4,1047.8886503054166,463.15225734663034,0.011509451456573666,-0.025566222256426557,2.1586082388654866,0.01420667859312938,0.6077128482488375,45,14.990334992121433,51.53297571247461,53.96520597163716,0.09865749023006513,0.33915946845428996,0.3551669648282345,4.220228112839149,14.50807556698001,15.192821206220938,-0.007488173129584887,-0.05200120228878394,-0.17876696524632768,-0.1872043282396222
4.572,5,1047.364629675664,462.68915345992514,0.014257543059626704,-0.03923256408074215,1.9805350848420673,-0.004993910795539449,0.7528153825999615,45,11.00297269356704,37.82543384658327,39.610701696841346,-0.027743948864108046,-0.09537667061701084,-0.09987821591078898,4.182307681110897,14.377714725258619,15.05630765199923,-0.011490951975913582,-0.06383862208840878,-0.21946101693717007,-0.22981903951827162
5.4864,6,1046.8418165531393,462.22734755277344,0.017068431572755793,-0.05622695177629243,1.8057899766898824,-0.013141992823182628,0.9012336691593932,45,8.360138780971678,28.740040097780398,30.096499611498043,-0.060842559366586245,-0.2091613119900906,-0.2190332137197105,4.172378097960153,14.343579332846694,15.020561152656553,-0.016468492889827026,-0.07624302263808809,-0.2621042048706217,-0.27447488149711713
6.4008,7,1046.3217657766422,461.7682104057385,0.020022977027301974,-0.07737748454392149,1.6352010136097765,0.00399412146634754,1.057237214613977,45,6.4888929111499065,22.30717065141542,23.360014480139665,0.015849688358521984,0.05448721497279989,0.057058878090679145,4.195385772277686,14.422673890935565,15.103388780199671,-0.022663340511757286,-0.08993389091967177,-0.3091699430951745,-0.3237620073108184
7.3152,8,1045.8017150001451,461.3093014058315,0.022890867919003608,-0.10113042397845683,1.4672144571965768,0.005878686076986622,1.2086652951648933,45,5.094494643043669,17.51358250801489,18.34018071495721,0.020412104433981327,0.07017164610328636,0.07348357596233278,4.196754497100324,14.427379220274707,15.108316189561165,-0.029620415399019315,-0.10284866457992817,-0.353567664541419,-0.3702551924877414
8.2296,9,1045.2816642236482,460.8506205530528,0.025618140646275663,-0.1266638021232657,1.301008339493651,-0.016986108724638037,1.3526685678921306,45,4.015457837943368,13.804127215699856,14.455648216596122,-0.052426261495796406,-0.1802282111626364,-0.18873454138486706,4.17490298732139,14.352259263094929,15.029650754357005,-0.03709896871103343,-0.1145029898488686,-0.3936322836006487,-0.412210763455927
9.144,10,1044.7616134471514,460.3921678474018,0.028449593127639866,-0.15621021438175292,1.1388152559044031,-0.021514850087028678,1.5021726566511382,45,3.1633757108455645,10.874884634807367,11.388152559044032,-0.05976347246396855,-0.20545168447519693,-0.21514850087028678,4.1727018240309395,14.344692221101164,15.021726566511381,-0.04575291250181098,-0.12709142361614162,-0.43690813113360427,-0.45752912501810983
10.0584,11,1044.2415626706543,459.93394328887877,0.03140413858218605,-0.18984733461716066,0.9807128802920759,-0.0043787357974978975,1.658176202105722,45,2.476547677505242,8.513743781092227,8.915571639018872,-0.011057413630045195,-0.03801258800016074,-0.039806689068162704,4.187313641681116,14.394923950043676,15.07432911005202,-0.05560499691917466,-0.14041665888680468,-0.48271691565556446,-0.5054999719924969
10.9728,12,1043.72360578969,459.4777904642772,0.034225998194066486,-0.22549814833319667,0.824624198160377,-0.010595860560508583,1.8071737758445434,45,1.9088523105564283,6.562150866562075,6.871868318003142,-0.024527455001177274,-0.08431917922640132,-0.0882988380042382,4.183272629269776,14.381031972675801,15.059781465371195,-0.0660468785017832,-0.15288629282820185,-0.5255843594707429,-0.5503906541815267
11.8872,13,1043.2074651694072,459.02346230372285,0.03693276511136042,-0.2625756092134024,0.6699621631928476,-0.037069759941523464,1.950094317197964,45,1.431543083745401,4.921282613416272,5.153555101483444,-0.07920888876393903,-0.2723001015674104,-0.2851519995501805,4.166868199140948,14.3246376959735,15.000725516907416,-0.0769066153644165,-0.16433037471029166,-0.5649262150057435,-0.59158934895705
12.8016,14,1042.6936280972654,458.57138504782034,0.03976134239167249,-0.3043356371416538,0.5199826952733639,-0.04210454818989305,2.0994465918911778,45,1.03171169697096,3.546763554665314,3.7141621090954566,-0.08354077021804177,-0.28719201304776915,-0.3007467727849504,4.165568634704718,14.320170122529394,14.996047084936984,-0.0891378443620617,-0.17686080230567797,-0.6080026520086086,-0.6366988883004406
13.716,15,1042.1813392726565,458.1208916724713,0.042671790152866554,-0.35051972240867874,0.3744272846926542,-0.03272980432110857,2.2531217262195375,45,0.6933838605419521,2.3836781275075087,2.4961818979510277,-0.06061074874279366,-0.20836440576670898,-0.21819869547405715,4.172447641147292,14.34381840471371,15.02081150813025,-0.10266484975387555,-0.19012009213680656,-0.6535847328087597,-0.6844323316925036
14.6304,16,1041.6690504480475,457.6706196847118,0.04558223791406062,-0.3999650295513998,0.2321330959876402,-0.023355060452324085,2.4067968605478973,45,0.40300884720076424,1.3854423630709172,1.4508318499227513,-0.040546979951951535,-0.1393902493957813,-0.14596912782702554,4.178466771784544,14.364510651624988,15.042480378424358,-0.11714704491812689,-0.2033802863161925,-0.6991699225292123,-0.7321690307382931
15.5448,17,1041.1567616234383,457.2205690845417,0.04849268567525585,-0.4526715585698391,0.09310012915834465,-0.013980316583333202,2.5604719948763193,45,0.15212439404958275,0.5229651444048636,0.5476478185784979,-0.02284365454793007,-0.07853069965556805,-0.08223715637254825,4.183777769405751,14.382768516547051,15.061599969860701,-0.1325844298548222,-0.21664122525297744,-0.7447576725370081,-0.7799084109107187
