rangeMeters,rangeYards,velocityFPS,energyFtLbs,timeSeconds,dropInches,verticalPositionInches,crossWindDriftInches,leadInches,slantDegrees,verticalPositionMil,verticalPositionMoA,verticalPositionIPHY,crossWindDriftMil,crossWindDriftMoA,crossWindDriftIPHY,leadMil,leadMoA,leadIPHY,slantDropInches,slantMil,slantMoA,slantIPHY
0.9144,1,2538.568029457228,1101.5602318809965,0.0011761554892292345,-0.0002669849548249036,2.8409662283899926,-0.0007891415350554541,0.06210242121789066,45,78.9157285663887,271.2922910449527,284.0966228389993,-0.021920598195984835,-0.07535746566239582,-0.07891415350554541,1.7250672560525182,5.930344388918744,6.210242121789066,-0.00007819808279343006,-0.0021721689664841682,-0.007467366850177256,-0.007819808279343006
1.8288,2,2536.1390709626485,1099.4532455851588,0.0023508542844100783,-0.0010666175622401396,2.782465104432576,-0.0018346670494038737,0.12412792724199342,45,38.645348672674665,132.8529226061824,139.1232552216288,-0.02548148679727602,-0.08759889895268662,-0.09173335247019368,1.7239989894721308,5.9266719589316565,6.206396362099671,-0.00031240505104747183,-0.004338959042325998,-0.01491624243641829,-0.015620252552373592
2.7432,3,2533.7101124680694,1097.3482762657343,0.003525553079590674,-0.002398898231783178,2.724496628537287,-0.002880192563795839,0.1861534332660831,45,25.226820634604508,86.7234211743289,90.81655428457623,-0.026668449664776286,-0.091679376717503,-0.09600641879319465,1.7236429006118807,5.925447815602212,6.20511444220277,-0.0007026210247128732,-0.0065057502288229,-0.022365121840810215,-0.02342070082376244
3.6576,4,2531.28115397349,1095.2453239227218,0.004700251874771518,-0.004263826963454582,2.6670608007041263,-0.0039257180781442965,0.2481789392901859,45,18.52125556044532,63.671386494204654,66.67652001760315,-0.02726193109822428,-0.0937196155988725,-0.09814295195360741,1.7234648561818464,5.924835743937801,6.204473482254647,-0.0012488460037897988,-0.008672541692984714,-0.02981400219974379,-0.031221150094744972
4.572,5,2528.8556423393343,1093.147368499912,0.005873283690958537,-0.006657624033694551,2.6101538412095344,-0.005264638563321895,0.3101164268230399,45,14.500854673386304,49.85026632736954,52.20307682419069,-0.02924799201845497,-0.10054719011402073,-0.1052927712664379,1.7228690379057774,5.922787471583257,6.202328536460799,-0.0019499729328785942,-0.010833182960436633,-0.0372417397397981,-0.03899945865757189
5.4864,6,2526.4339780144082,1091.0547472949215,0.007044454862129819,-0.009552686278632505,2.55374814688964,-0.006931040013849005,0.37195567006628905,45,11.822908087452037,40.64416409918146,42.56246911482734,-0.03208814821226391,-0.11031092789787378,-0.11551733356415007,1.7220169910476344,5.919858350248101,6.199261167771485,-0.0027979170324637695,-0.012953319594739674,-0.04453023260804215,-0.04663195054106283
6.4008,7,2524.0123136894827,1088.96413097056,0.008215626033300772,-0.012993078390417006,2.497887782436593,-0.008597441464434275,0.43379491330952075,45,9.912253104907114,34.07581610281211,35.68411117766561,-0.03411683120807252,-0.11728502631570507,-0.12282059234906106,1.721408386148892,5.917766120722751,6.197070190136011,-0.003805584552064741,-0.015101526000256908,-0.05191522224163507,-0.054365493600924866
7.3152,8,2521.5906493645566,1086.875519526828,0.009386797204472054,-0.016961552638392743,2.4425555001197363,-0.01026384291496169,0.4956341565527699,45,8.481095486526863,29.155858621710138,30.531943751496705,-0.035638343454728084,-0.12251560012838796,-0.12829803643702112,1.7209519324748954,5.916196948578947,6.195426956909624,-0.0049679237483326475,-0.017249735237266136,-0.059300221609180456,-0.062099046854158096
8.2296,9,2519.1689850396306,1084.788912963725,0.010588883565612122,-0.02158395761947242,2.387877148535984,-0.0064890472702227794,0.5591057589245988,45,7.369991199185135,25.336163445871748,26.53196831706649,-0.020027923673527098,-0.0688509299346288,-0.07210052522469755,1.7256350584092557,5.932296349637074,6.21228621027332,-0.006321794821900407,-0.01951171241327286,-0.0670763263416358,-0.07024216468778229
9.144,10,2516.7473207147045,1082.7043112812512,0.01185014482687339,-0.027031991990440773,2.33402442634212,0.007700767495447543,0.6257018670327072,45,6.483401184283667,22.28829148511485,23.3402442634212,0.02139102082068762,0.07353691275057558,0.07700767495447544,1.7380607417575198,5.975012702442635,6.2570186703270725,-0.007917487145019648,-0.0219930198472768,-0.07560643296026125,-0.07917487145019649
